NASDAQ-GILD,72.9,1534770108612,-1,0,-1,-1,-1,-1,0,0,0,0
NASDAQ-PACB,4.35,1534771288067,1,0,1,1,1,1,0,0,0,0
NASDAQ-PFLT,13.7,1534771332502,0,0,-1,-1,1,1,0,0,0,0
